RRMD	2019-10-19 07:05:10	7.40	91.35	930.22	55.91	5.80
RRMD	2019-10-19 07:15:38	7.32	91.15	930.30	56.63	6.00
RRMD	2019-10-19 07:26:06	7.26	91.60	930.32	57.18	7.00
RRMD	2019-10-19 07:36:34	7.22	92.17	930.38	57.53	6.60
RRMD	2019-10-19 07:47:02	7.18	92.33	930.43	57.81	9.00
RRMD	2019-10-19 07:57:30	7.14	92.26	930.49	58.09	12.00
RRMD	2019-10-19 08:07:58	7.11	92.62	930.51	58.29	13.00
RRMD	2019-10-19 08:18:26	7.11	92.92	930.51	58.46	10.60
RRMD	2019-10-19 08:28:54	7.11	92.82	930.59	58.29	10.40
RRMD	2019-10-19 08:39:22	7.13	92.74	930.59	58.54	8.80
